Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson2	Vocabulary	2.7.tip	Def			[MẸO] "안경(眼鏡)" = nhãn kính (Hán-Việt). "Nhãn" = mắt → kính mắt!		
Lesson2	Vocabulary	2.8	Exam	휴대폰	Hyu-đê-phon	Điện thoại di động	https://luandai123.github.io/Korean_Beginner/L2Vo2.8.mp3	https://luandai123.github.io/Korean_Beginner/L2Vo2.8.png
Lesson2	Vocabulary	2.8.ex	Exam	휴대폰이 있어요.	Hyu-đê-phon-i it-sơ-yô.	Có điện thoại di động.	https://luandai123.github.io/Korean_Beginner/L2Vo2.8.ex.mp3	
Lesson2	Vocabulary	2.8.tip	Def			[MẸO] "휴대(携帶)" = huề đới (mang theo) + "폰(phone)" → điện thoại cầm tay!		
Lesson2	Grammar	1	Struc	N이/가 있어요 [없어요] (Có [Không có])				
Lesson2	Grammar	1	Def			Diễn đạt sự tồn tại: "có / không có". 있어요 = có (tồn tại), 없어요 = không có. Khác với 이에요/예요 là định nghĩa.		
Lesson2	Grammar	1	Form			N(phụ âm cuối) + 이 있어요/없어요 | N(nguyên âm cuối) + 가 있어요/없어요		
Lesson2	Grammar	1	Usa			있어요/없어요 dùng cho cả: (1) đồ vật — "우산이 있어요" (có ô); (2) người — "친구가 있어요" (có bạn); (3) địa điểm — "은행이 있어요" (có ngân hàng).		
Lesson2	Grammar	1.1	Exam	우산이 있어요?	U-san-i it-sơ-yô?	Bạn có ô không?	https://luandai123.github.io/Korean_Beginner/L2Gr1.1.mp3	
Lesson2	Grammar	1.2	Exam	아니요, 없어요.	A-ni-yô, ôp-sơ-yô.	Không, không có.	https://luandai123.github.io/Korean_Beginner/L2Gr1.2.mp3	
Lesson2	Grammar	1.3	Exam	남자 친구가 있어요.	Nam-cha chin-gu-ga it-sơ-yô.	Có bạn trai.	https://luandai123.github.io/Korean_Beginner/L2Gr1.3.mp3	
Lesson2	Grammar	1.4	Exam	우산이 없어요.	U-san-i ôp-sơ-yô.	Không có ô.	https://luandai123.github.io/Korean_Beginner/L2Gr1.4.mp3	
Lesson2	Grammar	2	Struc	이거는[그거는, 저거는] N이에요/예요 (Cái này [đó, kia] là N)				
Lesson2	Grammar	2	Def			Chỉ định sự vật theo khoảng cách: 이거 = cái này (gần người nói), 그거 = cái đó (gần người nghe), 저거 = cái kia (xa cả hai). Kết hợp với 이에요/예요 để xác định.		
Lesson2	Grammar	2	Form			이거는/그거는/저거는 + N + 이에요(phụ âm cuối)/예요(nguyên âm cuối). Câu hỏi: 이거는 뭐예요? (Cái này là gì?)		
Lesson2	Grammar	2	Usa			이/그/저 + 거 = dạng rút gọn của 이것/그것/저것. Trong văn nói thường dùng 이거/그거/저거. Văn viết hoặc trang trọng hơn dùng 이것/그것/저것.		
Lesson2	Grammar	2.1	Exam	이거는 뭐예요?	I-gơ-nưn muô-yê-yô?	Cái này là gì?	https://luandai123.github.io/Korean_Beginner/L2Gr2.1.mp3	
Lesson2	Grammar	2.2	Exam	사전이에요.	Sa-chôn-i-ê-yô.	Là từ điển.	https://luandai123.github.io/Korean_Beginner/L2Gr2.2.mp3	
Lesson2	Grammar	2.3	Exam	이거는 모자예요.	I-gơ-nưn mo-cha-yê-yô.	Cái này là cái mũ.	https://luandai123.github.io/Korean_Beginner/L2Gr2.3.mp3	
Lesson2	Grammar	2.4	Exam	저거는 창문이에요.	Chơ-gơ-nưn chang-mun-i-ê-yô.	Cái kia là cửa sổ.	https://luandai123.github.io/Korean_Beginner/L2Gr2.4.mp3	
Lesson2	Grammar	2.5	Exam	그거는 한국 지도예요? – 아니요, 영국 지도예요.	Gư-gơ-nưn han-guk chi-đo-yê-yô? – A-ni-yô, yông-guk chi-đo-yê-yô.	Cái đó là bản đồ Hàn Quốc à? – Không, là bản đồ Anh Quốc.	https://luandai123.github.io/Korean_Beginner/L2Gr2.5.mp3	
Lesson2	Grammar	3	Struc	N 주세요 (Cho tôi N)				
Lesson2	Grammar	3	Def			Cấu trúc yêu cầu/xin: "Cho tôi N" hoặc "Xin đưa cho tôi N". Rất thông dụng khi mua hàng, gọi đồ ăn, nhờ ai đó.		
Lesson2	Grammar	3	Form			N + 주세요. Thêm "좀" (chom) trước hoặc sau N để lịch sự hơn: "지우개 좀 주세요" (làm ơn cho tôi cục tẩy).		
Lesson2	Grammar	3	Usa			주세요 dùng khi: (1) mua hàng — "커피 주세요"; (2) mượn đồ — "볼펜 좀 주세요"; (3) gọi món — "비빔밥 주세요". Cực kỳ thông dụng hàng ngày!		
Lesson2	Grammar	3.1	Exam	책 주세요.	Chaek chu-sê-yô.	Cho tôi quyển sách.	https://luandai123.github.io/Korean_Beginner/L2Gr3.1.mp3	
Lesson2	Grammar	3.2	Exam	커피 주세요.	Khơ-phi chu-sê-yô.	Cho tôi cà phê.	https://luandai123.github.io/Korean_Beginner/L2Gr3.2.mp3	
Lesson2	Grammar	3.3	Exam	지우개 좀 주세요.	Chi-u-gê chom chu-sê-yô.	Làm ơn cho tôi mượn cục tẩy.	https://luandai123.github.io/Korean_Beginner/L2Gr3.3.mp3	
Lesson2	Grammar	4	Struc	N하고 N, N과/와 N (N và N)				
Lesson2	Grammar	4	Def			Nối hai danh từ với nghĩa "và". 하고 thông dụng trong văn nói. 과/와 dùng trong văn viết hoặc trang trọng hơn.		
Lesson2	Grammar	4	Form			Văn nói: N + 하고 + N | Văn viết: N(phụ âm cuối) + 과 + N | N(nguyên âm cuối) + 와 + N		
Lesson2	Grammar	4	Usa			Khác biệt: 하고 = luôn dùng được, dễ nhớ. 과/와 giống "及/與" trong Hán-Việt — trang trọng hơn. Trong hội thoại hàng ngày cứ dùng 하고 là an toàn!		
Lesson2	Grammar	4.1	Exam	지우개하고 연필 주세요.	Chi-u-gê-ha-go yôn-phil chu-sê-yô.	Cho tôi cục tẩy và bút chì.	https://luandai123.github.io/Korean_Beginner/L2Gr4.1.mp3	
Lesson2	Grammar	4.2	Exam	볼펜하고 공책 주세요.	Bol-phên-ha-go gong-chaek chu-sê-yô.	Cho tôi bút bi và quyển vở.	https://luandai123.github.io/Korean_Beginner/L2Gr4.2.mp3	
Lesson2	Grammar	4.3	Exam	지우개와 연필이 있어요.	Chi-u-gê-wa yôn-phil-i it-sơ-yô.	Có cục tẩy và bút chì.	https://luandai123.github.io/Korean_Beginner/L2Gr4.3.mp3	
Lesson2	Grammar	4.4	Exam	학생과 선생님입니다.	Hak-seng-gwa sơn-seng-nim-im-ni-đa.	Là học sinh và giáo viên.	https://luandai123.github.io/Korean_Beginner/L2Gr4.4.mp3	
Lesson2	Speaking	1	Struc	Hỏi tên đồ vật trong cửa hàng (가게에서 물건 이름 묻기)			https://luandai123.github.io/Korean_Beginner/L2Sp1.mp3	
Lesson2	Speaking	1.1	Exam	전자사전 있어요?	Chôn-cha-sa-chôn it-sơ-yô?	Có từ điển điện tử không?	https://luandai123.github.io/Korean_Beginner/L2Sp1.1.mp3	
Lesson2	Speaking	1.2	Exam	아니요, 없어요.	A-ni-yô, ôp-sơ-yô.	Không, không có.	https://luandai123.github.io/Korean_Beginner/L2Sp1.2.mp3	
Lesson2	Speaking	1.3	Exam	이거는 한국어로 뭐예요?	I-gơ-nưn han-guk-ơ-ro muô-yê-yô?	Cái này tiếng Hàn gọi là gì?	https://luandai123.github.io/Korean_Beginner/L2Sp1.3.mp3	
Lesson2	Speaking	1.4	Exam	자예요.	Cha-yê-yô.	Là cái thước.	https://luandai123.github.io/Korean_Beginner/L2Sp1.4.mp3	
Lesson2	Speaking	1.5	Exam	저거는 연필이에요?	Chơ-gơ-nưn yôn-phil-i-ê-yô?	Cái kia là bút chì à?	https://luandai123.github.io/Korean_Beginner/L2Sp1.5.mp3	
Lesson2	Speaking	1.6	Exam	아니요, 볼펜이에요.	A-ni-yô, bol-phên-i-ê-yô.	Không, là bút bi.	https://luandai123.github.io/Korean_Beginner/L2Sp1.6.mp3	
Lesson2	Speaking	2	Struc	Mua hàng tại quầy báo (신문 가판대에서 쇼핑하기)			https://luandai123.github.io/Korean_Beginner/L2Sp2.mp3	
Lesson2	Speaking	2.1	Exam	어서 오세요.	Ơ-sơ o-sê-yô.	Xin mời vào.	https://luandai123.github.io/Korean_Beginner/L2Sp2.1.mp3	
Lesson2	Speaking	2.2	Exam	신문 있어요?	Shin-mun it-sơ-yô?	Có báo không?	https://luandai123.github.io/Korean_Beginner/L2Sp2.2.mp3	
Lesson2	Speaking	2.3	Exam	네, 있어요. 한국신문하고 나라신문이 있어요.	Nê, it-sơ-yô. Han-guk-shin-mun-ha-go na-ra-shin-mun-i it-sơ-yô.	Vâng, có. Có báo Hankuk và báo Nara.	https://luandai123.github.io/Korean_Beginner/L2Sp2.3.mp3	
Lesson2	Speaking	2.4	Exam	한국신문 주세요.	Han-guk-shin-mun chu-sê-yô.	Cho tôi tờ báo Hankuk.	https://luandai123.github.io/Korean_Beginner/L2Sp2.4.mp3	
Lesson2	Speaking	2.5	Exam	여기 있어요.	Yơ-gi it-sơ-yô.	Đây, xin mời.	https://luandai123.github.io/Korean_Beginner/L2Sp2.5.mp3	
Lesson3	Subject	0	Subj	한국어를 공부해요 (Tôi học tiếng Hàn)				
Lesson3	Vocabulary	1	Struc	Động từ 1 (동사 1)				
Lesson3	Vocabulary	1.1	Exam	자다	Cha-đa	Ngủ	https://luandai123.github.io/Korean_Beginner/L3Vo1.1.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.1.png
Lesson3	Vocabulary	1.1.ex	Exam	저는 지금 자요.	Chơ-nưn chi-gưm cha-yô.	Bây giờ tôi đang ngủ.	https://luandai123.github.io/Korean_Beginner/L3Vo1.1.ex.mp3	
Lesson3	Vocabulary	1.1.tip	Def			[MẸO] "cha-đa" — hình dung "chà chà, buồn ngủ quá" → ngủ!		
Lesson3	Vocabulary	1.2	Exam	공부하다	Gong-bu-ha-đa	Học tập	https://luandai123.github.io/Korean_Beginner/L3Vo1.2.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.2.png
Lesson3	Vocabulary	1.2.ex	Exam	도서관에서 공부해요.	Đô-sơ-gwan-ê-sơ gong-bu-hê-yô.	Tôi học tập ở thư viện.	https://luandai123.github.io/Korean_Beginner/L3Vo1.2.ex.mp3	
Lesson3	Vocabulary	1.2.tip	Def			[MẸO] "công phu" (công夫) gốc Hán = dùng công sức → học tập. Nhớ luôn!		
Lesson3	Vocabulary	1.3	Exam	일하다	Il-ha-đa	Làm việc	https://luandai123.github.io/Korean_Beginner/L3Vo1.3.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.3.png
Lesson3	Vocabulary	1.3.ex	Exam	회사에서 일해요.	Hôi-sa-ê-sơ il-hê-yô.	Tôi làm việc ở công ty.	https://luandai123.github.io/Korean_Beginner/L3Vo1.3.ex.mp3	
Lesson3	Vocabulary	1.3.tip	Def			[MẸO] "일(一)" trong Hán-Hàn = công việc → 일하다 = làm việc. Đơn giản!		
Lesson3	Vocabulary	1.4	Exam	운동하다	Un-đong-ha-đa	Tập thể dục	https://luandai123.github.io/Korean_Beginner/L3Vo1.4.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.4.png
Lesson3	Vocabulary	1.4.ex	Exam	공원에서 운동해요.	Kong-uôn-ê-sơ un-đong-hê-yô.	Tôi tập thể dục ở công viên.	https://luandai123.github.io/Korean_Beginner/L3Vo1.4.ex.mp3	
Lesson3	Vocabulary	1.4.tip	Def			[MẸO] "운동(運動)" = vận động (Hán-Việt) → nghe giống "vận động" → tập thể dục!		
Lesson3	Vocabulary	1.5	Exam	숙제를 하다	Suk-chê-rưl ha-đa	Làm bài tập về nhà	https://luandai123.github.io/Korean_Beginner/L3Vo1.5.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.5.png
Lesson3	Vocabulary	1.5.ex	Exam	집에서 숙제를 해요.	Chip-ê-sơ suk-chê-rưl hê-yô.	Tôi làm bài tập ở nhà.	https://luandai123.github.io/Korean_Beginner/L3Vo1.5.ex.mp3	
Lesson3	Vocabulary	1.5.tip	Def			[MẸO] "숙제(宿題)" = túc đề (Hán-Việt: đề bài về nhà) → bài tập về nhà!		
Lesson3	Vocabulary	1.6	Exam	옷을 사다	Os-ưl sa-đa	Mua quần áo	https://luandai123.github.io/Korean_Beginner/L3Vo1.6.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.6.png
Lesson3	Vocabulary	1.6.ex	Exam	백화점에서 옷을 사요.	Baek-hoa-chom-ê-sơ os-ưl sa-yô.	Tôi mua quần áo ở trung tâm thương mại.	https://luandai123.github.io/Korean_Beginner/L3Vo1.6.ex.mp3	
Lesson3	Vocabulary	1.6.tip	Def			[MẸO] "사다(sa-đa)" nghe như "sa vào" cửa hàng để mua đồ!		
Lesson3	Vocabulary	1.7	Exam	영화를 보다	Yông-hoa-rưl bo-đa	Xem phim	https://luandai123.github.io/Korean_Beginner/L3Vo1.7.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.7.png
Lesson3	Vocabulary	1.7.ex	Exam	극장에서 영화를 봐요.	Gưk-chang-ê-sơ yông-hoa-rưl pwa-yô.	Tôi xem phim ở rạp chiếu phim.	https://luandai123.github.io/Korean_Beginner/L3Vo1.7.ex.mp3	
Lesson3	Vocabulary	1.7.tip	Def			[MẸO] "영화(映畫)" = ảnh phim chiếu → phim. "보다" = xem/nhìn. Ghép lại: xem phim!		
Lesson3	Vocabulary	1.8	Exam	친구를 만나다	Chin-gu-rưl man-na-đa	Gặp bạn bè	https://luandai123.github.io/Korean_Beginner/L3Vo1.8.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.8.png
Lesson3	Vocabulary	1.8.ex	Exam	카페에서 친구를 만나요.	Kha-phê-ê-sơ chin-gu-rưl man-na-yô.	Tôi gặp bạn bè ở quán cà phê.	https://luandai123.github.io/Korean_Beginner/L3Vo1.8.ex.mp3	
Lesson3	Vocabulary	1.8.tip	Def			[MẸO] "만나다(man-na)" nghe như "mần na" (gặp nhau) → gặp!		
Lesson3	Vocabulary	1.9	Exam	태권도를 배우다	The-guôn-đô-rưl be-u-đa	Học taekwondo	https://luandai123.github.io/Korean_Beginner/L3Vo1.9.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.9.png
Lesson3	Vocabulary	1.9.ex	Exam	태권도를 배워요.	The-guôn-đô-rưl be-uô-yô.	Tôi học taekwondo.	https://luandai123.github.io/Korean_Beginner/L3Vo1.9.ex.mp3	
Lesson3	Vocabulary	1.9.tip	Def			[MẸO] "배우다(be-u-đa)" → "bê u" khổ luyện → học (cái gì đó mới). Nhớ mãi!		
Lesson3	Vocabulary	1.10	Exam	밥을 먹다	Bab-ưl môk-đa	Ăn cơm	https://luandai123.github.io/Korean_Beginner/L3Vo1.10.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.10.png
Lesson3	Vocabulary	1.10.ex	Exam	식당에서 밥을 먹어요.	Sik-đang-ê-sơ bab-ưl mơk-ơ-yô.	Tôi ăn cơm ở nhà hàng.	https://luandai123.github.io/Korean_Beginner/L3Vo1.10.ex.mp3	
Lesson3	Vocabulary	1.10.tip	Def			[MẸO] "먹다(môk-đa)" → "mốc" cơm nếu không ăn → ăn!		
Lesson3	Vocabulary	1.11	Exam	커피를 마시다	Khơ-phi-rưl ma-si-đa	Uống cà phê	https://luandai123.github.io/Korean_Beginner/L3Vo1.11.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.11.png
Lesson3	Vocabulary	1.11.ex	Exam	커피숍에서 커피를 마셔요.	Khơ-phi-syop-ê-sơ khơ-phi-rưl ma-syô-yô.	Tôi uống cà phê ở quán cà phê.	https://luandai123.github.io/Korean_Beginner/L3Vo1.11.ex.mp3	
Lesson3	Vocabulary	1.11.tip	Def			[MẸO] "커피(khơ-phi)" nghe như "cô phi" → cà phê. "마시다" → nhấp môi "ma-si" → uống!		
Lesson3	Vocabulary	1.12	Exam	책을 읽다	Chaek-ưl ik-đa	Đọc sách	https://luandai123.github.io/Korean_Beginner/L3Vo1.12.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo1.12.png
Lesson3	Vocabulary	1.12.ex	Exam	도서관에서 책을 읽어요.	Đô-sơ-gwan-ê-sơ chaek-ưl il-gơ-yô.	Tôi đọc sách ở thư viện.	https://luandai123.github.io/Korean_Beginner/L3Vo1.12.ex.mp3	
Lesson3	Vocabulary	1.12.tip	Def			[MẸO] "읽다(ik-đa)" phát âm như "ích đà" → đọc nhiều sẽ "có ích"!		
Lesson3	Vocabulary	2	Struc	Địa điểm 1 (장소 1)				
Lesson3	Vocabulary	2.1	Exam	도서관	Đô-sơ-gwan	Thư viện	https://luandai123.github.io/Korean_Beginner/L3Vo2.1.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.1.png
Lesson3	Vocabulary	2.1.ex	Exam	도서관에서 공부해요.	Đô-sơ-gwan-ê-sơ gong-bu-hê-yô.	Tôi học ở thư viện.	https://luandai123.github.io/Korean_Beginner/L3Vo2.1.ex.mp3	
Lesson3	Vocabulary	2.1.tip	Def			[MẸO] "도서관(圖書館)" = đồ thư quán (Hán-Việt) → thư viện. Dễ nhớ với Hán-Việt!		
Lesson3	Vocabulary	2.2	Exam	집	Chip	Nhà	https://luandai123.github.io/Korean_Beginner/L3Vo2.2.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.2.png
Lesson3	Vocabulary	2.2.ex	Exam	집에서 쉬어요.	Chip-ê-sơ shwi-ơ-yô.	Tôi nghỉ ngơi ở nhà.	https://luandai123.github.io/Korean_Beginner/L3Vo2.2.ex.mp3	
Lesson3	Vocabulary	2.2.tip	Def			[MẸO] "집(chip)" nghe như "chíp" — nhỏ nhắn, ấm áp như ngôi nhà!		
Lesson3	Vocabulary	2.3	Exam	백화점	Baek-hoa-chom	Trung tâm thương mại	https://luandai123.github.io/Korean_Beginner/L3Vo2.3.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.3.png
Lesson3	Vocabulary	2.3.ex	Exam	백화점에서 옷을 사요.	Baek-hoa-chom-ê-sơ os-ưl sa-yô.	Tôi mua quần áo ở trung tâm thương mại.	https://luandai123.github.io/Korean_Beginner/L3Vo2.3.ex.mp3	
Lesson3	Vocabulary	2.3.tip	Def			[MẸO] "백화점(百貨店)" = bách hoá điếm (Hán-Việt) → bách hoá, siêu thị lớn!		
Lesson3	Vocabulary	2.4	Exam	시장	Si-chang	Chợ	https://luandai123.github.io/Korean_Beginner/L3Vo2.4.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.4.png
Lesson3	Vocabulary	2.4.ex	Exam	시장에서 채소를 사요.	Si-chang-ê-sơ che-so-rưl sa-yô.	Tôi mua rau ở chợ.	https://luandai123.github.io/Korean_Beginner/L3Vo2.4.ex.mp3	
Lesson3	Vocabulary	2.4.tip	Def			[MẸO] "시장(市場)" = thị trường (Hán-Việt) → chợ, nơi buôn bán!		
Lesson3	Vocabulary	2.5	Exam	공원	Kong-uôn	Công viên	https://luandai123.github.io/Korean_Beginner/L3Vo2.5.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.5.png
Lesson3	Vocabulary	2.5.ex	Exam	공원에서 운동해요.	Kong-uôn-ê-sơ un-đong-hê-yô.	Tôi tập thể dục ở công viên.	https://luandai123.github.io/Korean_Beginner/L3Vo2.5.ex.mp3	
Lesson3	Vocabulary	2.5.tip	Def			[MẸO] "공원(公園)" = công viên (Hán-Việt) → giống y chang tiếng Việt!		
Lesson3	Vocabulary	2.6	Exam	커피숍	Khơ-phi-syop	Quán cà phê	https://luandai123.github.io/Korean_Beginner/L3Vo2.6.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.6.png
Lesson3	Vocabulary	2.6.ex	Exam	커피숍에서 친구를 만나요.	Khơ-phi-syop-ê-sơ chin-gu-rưl man-na-yô.	Tôi gặp bạn ở quán cà phê.	https://luandai123.github.io/Korean_Beginner/L3Vo2.6.ex.mp3	
Lesson3	Vocabulary	2.6.tip	Def			[MẸO] "커피숍" = coffee shop mượn từ tiếng Anh → quán cà phê!		
Lesson3	Vocabulary	2.7	Exam	극장	Gưk-chang	Rạp chiếu phim	https://luandai123.github.io/Korean_Beginner/L3Vo2.7.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.7.png
Lesson3	Vocabulary	2.7.ex	Exam	극장에서 영화를 봐요.	Gưk-chang-ê-sơ yông-hoa-rưl pwa-yô.	Tôi xem phim ở rạp chiếu phim.	https://luandai123.github.io/Korean_Beginner/L3Vo2.7.ex.mp3	
Lesson3	Vocabulary	2.7.tip	Def			[MẸO] "극장(劇場)" = kịch trường (Hán-Việt) → nơi xem kịch/phim!		
Lesson3	Vocabulary	2.8	Exam	학교	Hak-gyô	Trường học	https://luandai123.github.io/Korean_Beginner/L3Vo2.8.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.8.png
Lesson3	Vocabulary	2.8.ex	Exam	학교에서 한국어를 배워요.	Hak-gyô-ê-sơ han-guk-ơ-rưl be-uô-yô.	Tôi học tiếng Hàn ở trường.	https://luandai123.github.io/Korean_Beginner/L3Vo2.8.ex.mp3	
Lesson3	Vocabulary	2.8.tip	Def			[MẸO] "학교(學校)" = học hiệu (Hán-Việt) → trường học!		
Lesson3	Vocabulary	2.9	Exam	식당	Sik-đang	Nhà hàng, quán ăn	https://luandai123.github.io/Korean_Beginner/L3Vo2.9.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.9.png
Lesson3	Vocabulary	2.9.ex	Exam	식당에서 밥을 먹어요.	Sik-đang-ê-sơ bab-ưl mơk-ơ-yô.	Tôi ăn cơm ở nhà hàng.	https://luandai123.github.io/Korean_Beginner/L3Vo2.9.ex.mp3	
Lesson3	Vocabulary	2.9.tip	Def			[MẸO] "식당(食堂)" = thực đường (Hán-Việt) → nhà hàng, nơi ăn uống!		
Lesson3	Vocabulary	2.10	Exam	회사	Hôi-sa	Công ty	https://luandai123.github.io/Korean_Beginner/L3Vo2.10.mp3	https://luandai123.github.io/Korean_Beginner/L3Vo2.10.png
Lesson3	Vocabulary	2.10.ex	Exam	회사에서 일해요.	Hôi-sa-ê-sơ il-hê-yô.	Tôi làm việc ở công ty.	https://luandai123.github.io/Korean_Beginner/L3Vo2.10.ex.mp3	
Lesson3	Vocabulary	2.10.tip	Def			[MẸO] "회사(會社)" = hội xã (Hán-Việt) → công ty, tổ chức!		
Lesson3	Grammar	1	Struc	V-아요/어요 (Thì hiện tại lịch sự)				
Lesson3	Grammar	1	Def			Dạng lịch sự thân mật (해요체) của động từ/tính từ. Dùng trong hội thoại hàng ngày với người ngang hàng hoặc người lạ cần lịch sự nhẹ.		
Lesson3	Grammar	1	Form			Nguyên âm gốc ㅏ hoặc ㅗ + -아요 | 하다 → 해요 | Nguyên âm khác + -어요 | Ví dụ: 자다→자요, 오다→와요, 공부하다→공부해요, 먹다→먹어요		
Lesson3	Grammar	1	Usa			Dùng được cho cả hiện tại, tương lai, và thói quen. Lên giọng cuối câu = câu hỏi; xuống giọng = trần thuật. Rất phổ biến trong đời sống hàng ngày.		
Lesson3	Grammar	1.1	Exam	공부해요.	Gong-bu-hê-yô.	(Tôi/Bạn) đang học.	https://luandai123.github.io/Korean_Beginner/L3Gr1.1.mp3	
Lesson3	Grammar	1.2	Exam	뭐 해요?	Muô hê-yô?	Bạn đang làm gì?	https://luandai123.github.io/Korean_Beginner/L3Gr1.2.mp3	
Lesson3	Grammar	1.3	Exam	스티븐은 지금 자요.	Sư-thi-bưn-ưn chi-gưm cha-yô.	Steven đang ngủ bây giờ.	https://luandai123.github.io/Korean_Beginner/L3Gr1.3.mp3	
Lesson3	Grammar	1.4	Exam	뭐 먹어요?	Muô mơk-ơ-yô?	Bạn đang ăn gì?	https://luandai123.github.io/Korean_Beginner/L3Gr1.4.mp3	
Lesson3	Grammar	2	Struc	N을/를 (Tiểu từ tân ngữ)				
Lesson3	Grammar	2	Def			Trợ từ tân ngữ — đánh dấu danh từ là đối tượng trực tiếp của hành động (tương đương tân ngữ trong tiếng Việt).		
Lesson3	Grammar	2	Form			Danh từ có phụ âm cuối (batchim) + -을 | Danh từ không có phụ âm cuối + -를 | Ví dụ: 책(batchim ㄱ)→책을, 커피(không batchim)→커피를		
Lesson3	Grammar	2	Usa			Trong văn nói thường ngày có thể lược bỏ 을/를 mà vẫn hiểu. Nhưng khi viết hoặc nói chính xác thì cần dùng đầy đủ.		
Lesson3	Grammar	2.1	Exam	저는 커피를 마셔요.	Chơ-nưn khơ-phi-rưl ma-syô-yô.	Tôi uống cà phê.	https://luandai123.github.io/Korean_Beginner/L3Gr2.1.mp3	
Lesson3	Grammar	2.2	Exam	스티븐은 책을 읽어요.	Sư-thi-bưn-ưn chaek-ưl il-gơ-yô.	Steven đang đọc sách.	https://luandai123.github.io/Korean_Beginner/L3Gr2.2.mp3	
